SA2_CODE21,SA2_NAME21,SA3_NAME21,SA4_NAME21,provider_type,is_metro,price_increase_pct,scenario_label,baseline_tier_abs,baseline_tier_rel,baseline_tier_order,burden_tier_abs,burden_tier_rel,median_hhd_inc_annual_adj,sim_annual_bill,sim_burden_ratio,sim_burden_pct,sim_tier_abs,sim_tier_order,tier_shift,tier_shifted
406021139,Coober Pedy,Outback - North and East,South Australia - Outback,Council,0,0.0,Baseline,Unknown,Unknown,5,Unknown,Unknown,45391.0,,,,Unknown,5,,0
406021140,Quorn - Lake Gilles,Outback - North and East,South Australia - Outback,SA Water,0,0.0,Baseline,Moderate,High,3,Moderate,High,62205.0,1343.83,0.021603,2.1603,Moderate,3,0.0,0
406021141,Outback,Outback - North and East,South Australia - Outback,SA Water,0,0.0,Baseline,Low,High,4,Low,High,72126.0,1343.83,0.018632,1.8632,Low,4,0.0,0
406021142,Port Augusta,Outback - North and East,South Australia - Outback,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,75869.0,1343.83,0.017713,1.7713,Low,4,0.0,0
406021143,Roxby Downs,Outback - North and East,South Australia - Outback,SA Water,0,0.0,Baseline,Low,Low,4,Low,Low,186554.0,1343.83,0.007203,0.7203,Low,4,0.0,0
407011144,Goolwa - Port Elliot,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,Critical,3,Moderate,Critical,57630.0,1343.83,0.023318,2.3318,Moderate,3,0.0,0
407011145,Kangaroo Island,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,High,3,Moderate,High,67017.0,1343.83,0.020052,2.0052,Moderate,3,0.0,0
407011146,Strathalbyn,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,75869.0,1343.83,0.017713,1.7713,Low,4,0.0,0
407011147,Strathalbyn Surrounds,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,87871.0,1343.83,0.015293,1.5293,Low,4,0.0,0
407011148,Victor Harbor,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,Critical,3,Moderate,Critical,58046.0,1343.83,0.023151,2.3151,Moderate,3,0.0,0
407011149,Yankalilla,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,High,3,Moderate,High,64284.0,1343.83,0.020905,2.0905,Moderate,3,0.0,0
407021150,Grant,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,93990.0,1343.83,0.014298,1.4298,Low,4,0.0,0
407021151,Kingston - Robe,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Low,High,4,Low,High,71295.0,1343.83,0.018849,1.8849,Low,4,0.0,0
407021152,Millicent,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,Critical,3,Moderate,Critical,58699.0,1343.83,0.022894,2.2894,Moderate,3,0.0,0
407021154,Naracoorte,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,81811.0,1343.83,0.016426,1.6426,Low,4,0.0,0
407021155,Naracoorte Surrounds,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,96961.0,1343.83,0.013859,1.3859,Low,4,0.0,0
407021156,Penola,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,78068.0,1343.83,0.017214,1.7214,Low,4,0.0,0
407021157,Tatiara,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,87336.0,1343.83,0.015387,1.5387,Low,4,0.0,0
407021158,Wattle Range,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,80266.0,1343.83,0.016742,1.6742,Low,4,0.0,0
407021173,Mount Gambier - East,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,80088.0,1343.83,0.016779,1.6779,Low,4,0.0,0
407021174,Mount Gambier - West,Limestone Coast,South Australia - South East,SA Water,0,0.0,Baseline,Low,High,4,Low,High,71889.0,1343.83,0.018693,1.8693,Low,4,0.0,0
407031159,Barmera,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Low,High,4,Low,High,73968.0,1343.83,0.018168,1.8168,Low,4,0.0,0
407031160,Berri,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,Critical,3,Moderate,Critical,61729.0,1343.83,0.02177,2.177,Moderate,3,0.0,0
407031161,Karoonda - Lameroo,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Low,High,4,Low,High,70641.0,1343.83,0.019023,1.9023,Low,4,0.0,0
407031162,Loxton,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Low,High,4,Low,High,71770.0,1343.83,0.018724,1.8724,Low,4,0.0,0
407031163,Loxton Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,77236.0,1343.83,0.017399,1.7399,Low,4,0.0,0
407031164,Mannum,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,Critical,3,Moderate,Critical,53530.0,1343.83,0.025104,2.5104,Moderate,3,0.0,0
407031165,Murray Bridge,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,High,3,Moderate,High,63987.0,1343.83,0.021002,2.1002,Moderate,3,0.0,0
407031166,Murray Bridge Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,76879.0,1343.83,0.01748,1.748,Low,4,0.0,0
407031167,Renmark,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,Critical,3,Moderate,Critical,60422.0,1343.83,0.022241,2.2241,Moderate,3,0.0,0
407031168,Renmark Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Low,Moderate,4,Low,Moderate,86682.0,1343.83,0.015503,1.5503,Low,4,0.0,0
407031169,The Coorong,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,High,3,Moderate,High,64462.0,1343.83,0.020847,2.0847,Moderate,3,0.0,0
407031170,Waikerie,Murray and Mallee,South Australia - South East,SA Water,0,0.0,Baseline,Moderate,Critical,3,Moderate,Critical,61016.0,1343.83,0.022024,2.2024,Moderate,3,0.0,0
497979799,Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),SA Water,0,0.0,Baseline,Unknown,Unknown,5,Unknown,Unknown,,1343.83,,,Unknown,5,,0
499999499,No usual address (SA),No usual address (SA),No usual address (SA),SA Water,0,0.0,Baseline,Unknown,Unknown,5,Unknown,Unknown,,1343.83,,,Unknown,5,,0
401011001,Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,81098.0,1183.86,0.014598,1.4598,Low,4,0.0,0
401011002,North Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,110923.0,1183.86,0.010673,1.0673,Low,4,0.0,0
401021003,Adelaide Hills,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,113180.0,1183.86,0.01046,1.046,Low,4,0.0,0
401021004,Aldgate - Stirling,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,136470.0,1183.86,0.008675,0.8675,Low,4,0.0,0
401021005,Hahndorf - Echunga,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,114428.0,1183.86,0.010346,1.0346,Low,4,0.0,0
401021006,Lobethal - Woodside,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,100466.0,1183.86,0.011784,1.1784,Low,4,0.0,0
401021007,Mount Barker,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,100882.0,1183.86,0.011735,1.1735,Low,4,0.0,0
401021008,Mount Barker Surrounds,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,105991.0,1183.86,0.011169,1.1169,Low,4,0.0,0
401021009,Nairne,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,105516.0,1183.86,0.01122,1.122,Low,4,0.0,0
401021010,Uraidla - Summertown,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,129578.0,1183.86,0.009136,0.9136,Low,4,0.0,0
401031011,Burnside - Wattle Park,Burnside,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,123934.0,1183.86,0.009552,0.9552,Low,4,0.0,0
401031012,Beaumont - Glen Osmond,Burnside,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,138193.0,1183.86,0.008567,0.8567,Low,4,0.0,0
401031013,Toorak Gardens,Burnside,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,114606.0,1183.86,0.01033,1.033,Low,4,0.0,0
401041014,Athelstone,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,115319.0,1183.86,0.010266,1.0266,Low,4,0.0,0
401041015,Paradise - Newton,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,84781.0,1183.86,0.013964,1.3964,Low,4,0.0,0
401041016,Rostrevor - Magill,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,97674.0,1183.86,0.012121,1.2121,Low,4,0.0,0
401051017,Norwood (SA),Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,98208.0,1183.86,0.012055,1.2055,Low,4,0.0,0
401051018,Payneham - Felixstow,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,87692.0,1183.86,0.0135,1.35,Low,4,0.0,0
401051019,St Peters - Marden,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,111636.0,1183.86,0.010605,1.0605,Low,4,0.0,0
401061020,Nailsworth - Broadview,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,116864.0,1183.86,0.01013,1.013,Low,4,0.0,0
401061021,Prospect,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,119953.0,1183.86,0.009869,0.9869,Low,4,0.0,0
401061022,Walkerville,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,121914.0,1183.86,0.009711,0.9711,Low,4,0.0,0
401071023,Goodwood - Millswood,Unley,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,118884.0,1183.86,0.009958,0.9958,Low,4,0.0,0
401071024,Unley - Parkside,Unley,Adelaide - Central and Hills,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,118706.0,1183.86,0.009973,0.9973,Low,4,0.0,0
402011025,Gawler - North,Gawler - Two Wells,Adelaide - North,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,105160.0,1183.86,0.011258,1.1258,Low,4,0.0,0
402011026,Gawler - South,Gawler - Two Wells,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,79375.0,1183.86,0.014915,1.4915,Low,4,0.0,0
402011027,Lewiston - Two Wells,Gawler - Two Wells,Adelaide - North,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,113358.0,1183.86,0.010444,1.0444,Low,4,0.0,0
402021028,Craigmore - Blakeview,Playford,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,95060.0,1183.86,0.012454,1.2454,Low,4,0.0,0
402021029,Davoren Park,Playford,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,68978.0,1183.86,0.017163,1.7163,Low,4,0.0,0
402021030,Elizabeth,Playford,Adelaide - North,SA Water,1,5.0,+5%,Moderate,Critical,3,Moderate,Critical,49134.0,1183.86,0.024095,2.4095,Moderate,3,0.0,0
402021031,Elizabeth East,Playford,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,70582.0,1183.86,0.016773,1.6773,Low,4,0.0,0
402021032,Munno Para West - Angle Vale,Playford,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,98208.0,1183.86,0.012055,1.2055,Low,4,0.0,0
402021033,One Tree Hill,Playford,Adelaide - North,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,135282.0,1183.86,0.008751,0.8751,Low,4,0.0,0
402021034,Smithfield - Elizabeth North,Playford,Adelaide - North,SA Water,1,5.0,+5%,Moderate,High,3,Moderate,High,55788.0,1183.86,0.021221,2.1221,Moderate,3,0.0,0
402021035,Virginia - Waterloo Corner,Playford,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,82405.0,1183.86,0.014366,1.4366,Low,4,0.0,0
402031036,Enfield - Blair Athol,Port Adelaide - East,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,84841.0,1183.86,0.013954,1.3954,Low,4,0.0,0
402031038,Windsor Gardens,Port Adelaide - East,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,94762.0,1183.86,0.012493,1.2493,Low,4,0.0,0
402031175,Northgate - Northfield,Port Adelaide - East,Adelaide - North,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,104506.0,1183.86,0.011328,1.1328,Low,4,0.0,0
402031176,Valley View - Gilles Plains,Port Adelaide - East,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,87277.0,1183.86,0.013564,1.3564,Low,4,0.0,0
402041039,Dry Creek - North,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Unknown,Unknown,5,Unknown,Unknown,,1183.86,,,Unknown,5,,0
402041040,Ingle Farm,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,79850.0,1183.86,0.014826,1.4826,Low,4,0.0,0
402041041,Para Hills,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,85791.0,1183.86,0.013799,1.3799,Low,4,0.0,0
402041042,Parafield,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Unknown,Unknown,5,Unknown,Unknown,,1183.86,,,Unknown,5,,0
402041043,Parafield Gardens,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,82226.0,1183.86,0.014398,1.4398,Low,4,0.0,0
402041044,Paralowie,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,86623.0,1183.86,0.013667,1.3667,Low,4,0.0,0
402041046,Salisbury,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Low,High,4,Low,High,63630.0,1183.86,0.018605,1.8605,Low,4,0.0,0
402041047,Salisbury East,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,79553.0,1183.86,0.014881,1.4881,Low,4,0.0,0
402041048,Salisbury North,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,74562.0,1183.86,0.015878,1.5878,Low,4,0.0,0
402041171,Mawson Lakes - Globe Derby Park,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,113656.0,1183.86,0.010416,1.0416,Low,4,0.0,0
402041172,Pooraka - Cavan,Salisbury,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,75038.0,1183.86,0.015777,1.5777,Low,4,0.0,0
402051049,Golden Grove,Tea Tree Gully,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,99456.0,1183.86,0.011903,1.1903,Low,4,0.0,0
402051050,Greenwith,Tea Tree Gully,Adelaide - North,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,115081.0,1183.86,0.010287,1.0287,Low,4,0.0,0
402051051,Highbury - Dernancourt,Tea Tree Gully,Adelaide - North,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,114071.0,1183.86,0.010378,1.0378,Low,4,0.0,0
402051052,Hope Valley - Modbury,Tea Tree Gully,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,78068.0,1183.86,0.015164,1.5164,Low,4,0.0,0
402051053,Modbury Heights,Tea Tree Gully,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,98446.0,1183.86,0.012025,1.2025,Low,4,0.0,0
402051054,Redwood Park,Tea Tree Gully,Adelaide - North,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,108011.0,1183.86,0.010961,1.0961,Low,4,0.0,0
402051055,St Agnes - Ridgehaven,Tea Tree Gully,Adelaide - North,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,88643.0,1183.86,0.013355,1.3355,Low,4,0.0,0
403011056,Brighton (SA),Holdfast Bay,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,99397.0,1183.86,0.01191,1.191,Low,4,0.0,0
403011057,Glenelg (SA),Holdfast Bay,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,92802.0,1183.86,0.012757,1.2757,Low,4,0.0,0
403021058,Edwardstown,Marion,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,86267.0,1183.86,0.013723,1.3723,Low,4,0.0,0
403021059,Hallett Cove,Marion,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,111457.0,1183.86,0.010622,1.0622,Low,4,0.0,0
403021060,Marino - Seaview Downs,Marion,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,108190.0,1183.86,0.010942,1.0942,Low,4,0.0,0
403021061,Mitchell Park,Marion,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,77652.0,1183.86,0.015246,1.5246,Low,4,0.0,0
403021062,Morphettville,Marion,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,92327.0,1183.86,0.012822,1.2822,Low,4,0.0,0
403021063,Sheidow Park - Trott Park,Marion,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,114190.0,1183.86,0.010367,1.0367,Low,4,0.0,0
403021064,Warradale,Marion,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,84425.0,1183.86,0.014023,1.4023,Low,4,0.0,0
403031065,Belair,Mitcham,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,135044.0,1183.86,0.008766,0.8766,Low,4,0.0,0
403031066,Bellevue Heights,Mitcham,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,104803.0,1183.86,0.011296,1.1296,Low,4,0.0,0
403031067,Blackwood,Mitcham,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,125597.0,1183.86,0.009426,0.9426,Low,4,0.0,0
403031068,Colonel Light Gardens,Mitcham,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,119181.0,1183.86,0.009933,0.9933,Low,4,0.0,0
403031069,Mitcham (SA),Mitcham,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,130885.0,1183.86,0.009045,0.9045,Low,4,0.0,0
403031070,Panorama,Mitcham,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,90188.0,1183.86,0.013127,1.3127,Low,4,0.0,0
403041071,Aberfoyle Park,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,107358.0,1183.86,0.011027,1.1027,Low,4,0.0,0
403041072,Aldinga,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,78246.0,1183.86,0.01513,1.513,Low,4,0.0,0
403041073,Christie Downs,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,High,4,Low,High,59115.0,1183.86,0.020026,2.0026,Moderate,3,1.0,1
403041074,Christies Beach,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,72483.0,1183.86,0.016333,1.6333,Low,4,0.0,0
403041075,Clarendon,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,120013.0,1183.86,0.009864,0.9864,Low,4,0.0,0
403041076,Coromandel Valley,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,132667.0,1183.86,0.008924,0.8924,Low,4,0.0,0
403041077,Flagstaff Hill,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,121498.0,1183.86,0.009744,0.9744,Low,4,0.0,0
403041078,Hackham - Onkaparinga Hills,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,80504.0,1183.86,0.014706,1.4706,Low,4,0.0,0
403041079,Hackham West - Huntfield Heights,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,High,4,Low,High,64165.0,1183.86,0.01845,1.845,Low,4,0.0,0
403041080,Happy Valley,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,93158.0,1183.86,0.012708,1.2708,Low,4,0.0,0
403041081,Happy Valley Reservoir,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,81692.0,1183.86,0.014492,1.4492,Low,4,0.0,0
403041082,Lonsdale,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Moderate,Critical,3,Moderate,Critical,43074.0,1183.86,0.027484,2.7484,Moderate,3,0.0,0
403041083,McLaren Vale,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,97317.0,1183.86,0.012165,1.2165,Low,4,0.0,0
403041084,Morphett Vale - East,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,72958.0,1183.86,0.016227,1.6227,Low,4,0.0,0
403041085,Morphett Vale - West,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,69096.0,1183.86,0.017134,1.7134,Low,4,0.0,0
403041086,Reynella,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,79256.0,1183.86,0.014937,1.4937,Low,4,0.0,0
403041088,Willunga,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,104268.0,1183.86,0.011354,1.1354,Low,4,0.0,0
403041089,Woodcroft,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,99337.0,1183.86,0.011918,1.1918,Low,4,0.0,0
403041177,Seaford - Seaford Meadows,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,87098.0,1183.86,0.013592,1.3592,Low,4,0.0,0
403041178,Seaford Rise - Moana,Onkaparinga,Adelaide - South,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,90366.0,1183.86,0.013101,1.3101,Low,4,0.0,0
404011090,Beverley,Charles Sturt,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,100704.0,1183.86,0.011756,1.1756,Low,4,0.0,0
404011091,Flinders Park,Charles Sturt,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,92861.0,1183.86,0.012749,1.2749,Low,4,0.0,0
404011092,Henley Beach,Charles Sturt,Adelaide - West,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,106110.0,1183.86,0.011157,1.1157,Low,4,0.0,0
404011093,Hindmarsh - Brompton,Charles Sturt,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,96901.0,1183.86,0.012217,1.2217,Low,4,0.0,0
404011094,Royal Park - Hendon - Albert Park,Charles Sturt,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,84781.0,1183.86,0.013964,1.3964,Low,4,0.0,0
404011095,Seaton - Grange,Charles Sturt,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,84662.0,1183.86,0.013983,1.3983,Low,4,0.0,0
404011096,West Lakes,Charles Sturt,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,89475.0,1183.86,0.013231,1.3231,Low,4,0.0,0
404011097,Woodville - Cheltenham,Charles Sturt,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,88584.0,1183.86,0.013364,1.3364,Low,4,0.0,0
404021098,Dry Creek - South,Port Adelaide - West,Adelaide - West,SA Water,1,5.0,+5%,Unknown,Unknown,5,Unknown,Unknown,,1183.86,,,Unknown,5,,0
404021099,Largs Bay - Semaphore,Port Adelaide - West,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,94109.0,1183.86,0.01258,1.258,Low,4,0.0,0
404021100,North Haven,Port Adelaide - West,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,84009.0,1183.86,0.014092,1.4092,Low,4,0.0,0
404021101,Port Adelaide,Port Adelaide - West,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,74087.0,1183.86,0.015979,1.5979,Low,4,0.0,0
404021102,The Parks,Port Adelaide - West,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,77058.0,1183.86,0.015363,1.5363,Low,4,0.0,0
404021103,Torrens Island,Port Adelaide - West,Adelaide - West,SA Water,1,5.0,+5%,Moderate,Critical,3,Moderate,Critical,44500.0,1183.86,0.026604,2.6604,Moderate,3,0.0,0
404031104,Adelaide Airport,West Torrens,Adelaide - West,SA Water,1,5.0,+5%,Unknown,Unknown,5,Unknown,Unknown,,1183.86,,,Unknown,5,,0
404031105,Fulham,West Torrens,Adelaide - West,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,104150.0,1183.86,0.011367,1.1367,Low,4,0.0,0
404031106,Lockleys,West Torrens,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,97139.0,1183.86,0.012187,1.2187,Low,4,0.0,0
404031107,Plympton,West Torrens,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,92148.0,1183.86,0.012847,1.2847,Low,4,0.0,0
404031108,Richmond (SA),West Torrens,Adelaide - West,SA Water,1,5.0,+5%,Low,Moderate,4,Low,Moderate,92386.0,1183.86,0.012814,1.2814,Low,4,0.0,0
404031109,West Beach,West Torrens,Adelaide - West,SA Water,1,5.0,+5%,Low,Low,4,Low,Low,103734.0,1183.86,0.011412,1.1412,Low,4,0.0,0
405011110,Barossa - Angaston,Barossa,Barossa - Yorke - Mid North,SA Water,0,5.0,+5%,Low,Moderate,4,Low,Moderate,85613.0,1367.46,0.015973,1.5973,Low,4,0.0,0
405011111,Light,Barossa,Barossa - Yorke - Mid North,SA Water,0,5.0,+5%,Low,Moderate,4,Low,Moderate,91732.0,1367.46,0.014907,1.4907,Low,4,0.0,0
